レースコード,レース日,レース場コード,レース回,艇1_stadium_number,艇1_race_code,艇1_status,艇1_ncols,艇1_boats
202609151904,2026-09-15,19,04R,19,202609151904,1,5,"{'boat_number': 1, 'registration_number': '3361', 'racer_name': '岡部 浩', 'period': '62期', 'branch': '徳島', 'birthplace': '徳島', 'age': 57, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.19, 'national_win_rate': 4.23, 'national_double_rate': 24.3, 'national_triple_rate': 32.4, 'local_win_rate': 3.44, 'local_double_rate': 16.0, 'local_triple_rate': 28.0, 'motor_flag': 0, 'motor_number': 68, 'motor_double_rate': 31.4, 'motor_triple_rate': 40.4, 'boat_flag': 0, 'boat_id': 64, 'boat_double_rate': 39.5, 'boat_triple_rate': 59.3, 'hayami': None, 'sessions': [{'race_number': 4, 'entry_course': 4, 'waku': 4, 'start_timing': 0.2, 'finish_position': '5'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 2, 'entry_course': 6, 'waku': 6, 'start_timing': 0.23, 'finish_position': '3'}, {'race_number': 9, 'entry_course': 3, 'waku': 3, 'start_timing': 0.23, 'finish_position': '4'}, {'race_number': 4, 'entry_course': 1, 'waku': 1, 'start_timing': 0.21, 'finish_position': '5'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151905,2026-09-15,19,05R,19,202609151905,1,5,"{'boat_number': 1, 'registration_number': '5216', 'racer_name': '長谷川 晴哉', 'period': '129期', 'branch': '群馬', 'birthplace': '群馬', 'age': 26, 'grade': 'A1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.17, 'national_win_rate': 5.99, 'national_double_rate': 39.8, 'national_triple_rate': 61.6, 'local_win_rate': 6.32, 'local_double_rate': 39.2, 'local_triple_rate': 64.2, 'motor_flag': 0, 'motor_number': 49, 'motor_double_rate': 34.8, 'motor_triple_rate': 47.1, 'boat_flag': 0, 'boat_id': 26, 'boat_double_rate': 28.7, 'boat_triple_rate': 50.5, 'hayami': 9, 'sessions': [{'race_number': 8, 'entry_course': 2, 'waku': 2, 'start_timing': 0.37, 'finish_position': '2'}, {'race_number': 12, 'entry_course': 6, 'waku': 6, 'start_timing': 0.17, 'finish_position': '5'}, {'race_number': 2, 'entry_course': 5, 'waku': 5, 'start_timing': 0.15, 'finish_position': '1'}, {'race_number': 10, 'entry_course': 3, 'waku': 3, 'start_timing': 0.08, 'finish_position': '3'}, {'race_number': 5, 'entry_course': 1, 'waku': 1, 'start_timing': 0.02, 'finish_position': '1'}, {'race_number': 9, 'entry_course': 3, 'waku': 3, 'start_timing': 0.19, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151906,2026-09-15,19,06R,19,202609151906,1,5,"{'boat_number': 1, 'registration_number': '4761', 'racer_name': '山田 晃大', 'period': '112期', 'branch': '滋賀', 'birthplace': '滋賀', 'age': 36, 'grade': 'A2', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.14, 'national_win_rate': 5.73, 'national_double_rate': 35.9, 'national_triple_rate': 54.3, 'local_win_rate': 6.03, 'local_double_rate': 37.9, 'local_triple_rate': 55.1, 'motor_flag': 0, 'motor_number': 22, 'motor_double_rate': 22.6, 'motor_triple_rate': 38.1, 'boat_flag': 0, 'boat_id': 55, 'boat_double_rate': 39.0, 'boat_triple_rate': 54.0, 'hayami': None, 'sessions': [{'race_number': 3, 'entry_course': 3, 'waku': 3, 'start_timing': 0.08, 'finish_position': '4'}, {'race_number': 10, 'entry_course': 6, 'waku': 6, 'start_timing': 0.15, 'finish_position': '6'}, {'race_number': 4, 'entry_course': 4, 'waku': 4, 'start_timing': 0.05, 'finish_position': '3'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 6, 'entry_course': 1, 'waku': 1, 'start_timing': 0.18, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151907,2026-09-15,19,07R,19,202609151907,1,5,"{'boat_number': 1, 'registration_number': '4700', 'racer_name': '金子 和之', 'period': '110期', 'branch': '埼玉', 'birthplace': '新潟', 'age': 39, 'grade': 'A2', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.15, 'national_win_rate': 6.02, 'national_double_rate': 39.2, 'national_triple_rate': 58.9, 'local_win_rate': 7.14, 'local_double_rate': 42.8, 'local_triple_rate': 85.7, 'motor_flag': 0, 'motor_number': 43, 'motor_double_rate': 38.3, 'motor_triple_rate': 47.6, 'boat_flag': 0, 'boat_id': 60, 'boat_double_rate': 37.8, 'boat_triple_rate': 56.1, 'hayami': None, 'sessions': [{'race_number': 6, 'entry_course': 6, 'waku': 6, 'start_timing': 0.16, 'finish_position': '4'}, {'race_number': 11, 'entry_course': 2, 'waku': 2, 'start_timing': 0.16, 'finish_position': '2'}, {'race_number': 3, 'entry_course': 4, 'waku': 4, 'start_timing': 0.12, 'finish_position': '3'}, {'race_number': 10, 'entry_course': 5, 'waku': 5, 'start_timing': 0.12, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 7, 'entry_course': 1, 'waku': 1, 'start_timing': 0.16, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151908,2026-09-15,19,08R,19,202609151908,1,5,"{'boat_number': 1, 'registration_number': '4994', 'racer_name': '山本 梨菜', 'period': '120期', 'branch': '佐賀', 'birthplace': '佐賀', 'age': 28, 'grade': 'A2', 'prize_excluded': None, 'f_count': 1, 'l_count': 0, 'national_avg_st': 0.16, 'national_win_rate': 6.35, 'national_double_rate': 47.2, 'national_triple_rate': 64.5, 'local_win_rate': 6.02, 'local_double_rate': 42.8, 'local_triple_rate': 64.2, 'motor_flag': 0, 'motor_number': 55, 'motor_double_rate': 34.8, 'motor_triple_rate': 55.8, 'boat_flag': 0, 'boat_id': 21, 'boat_double_rate': 40.0, 'boat_triple_rate': 52.9, 'hayami': 12, 'sessions': [{'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 9, 'entry_course': 6, 'waku': 6, 'start_timing': 0.23, 'finish_position': '4'}, {'race_number': 6, 'entry_course': 2, 'waku': 2, 'start_timing': 0.22, 'finish_position': '3'}, {'race_number': 11, 'entry_course': 5, 'waku': 5, 'start_timing': 0.18, 'finish_position': '4'}, {'race_number': 8, 'entry_course': 1, 'waku': 1, 'start_timing': 0.11, 'finish_position': '4'}, {'race_number': 12, 'entry_course': 2, 'waku': 2, 'start_timing': 0.19, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151909,2026-09-15,19,09R,19,202609151909,1,5,"{'boat_number': 1, 'registration_number': '5212', 'racer_name': '西川 拓利', 'period': '129期', 'branch': '福岡', 'birthplace': '福岡', 'age': 27, 'grade': 'A2', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.13, 'national_win_rate': 6.37, 'national_double_rate': 47.8, 'national_triple_rate': 68.7, 'local_win_rate': 5.48, 'local_double_rate': 32.2, 'local_triple_rate': 58.0, 'motor_flag': 0, 'motor_number': 24, 'motor_double_rate': 38.2, 'motor_triple_rate': 52.8, 'boat_flag': 0, 'boat_id': 37, 'boat_double_rate': 26.5, 'boat_triple_rate': 39.7, 'hayami': None, 'sessions': [{'race_number': 3, 'entry_course': 2, 'waku': 2, 'start_timing': 0.05, 'finish_position': '2'}, {'race_number': 11, 'entry_course': 6, 'waku': 6, 'start_timing': 0.13, 'finish_position': '4'}, {'race_number': 6, 'entry_course': 5, 'waku': 5, 'start_timing': 0.07, 'finish_position': '2'}, {'race_number': 12, 'entry_course': 4, 'waku': 4, 'start_timing': 0.14, 'finish_position': '4'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 9, 'entry_course': 1, 'waku': 1, 'start_timing': 0.14, 'finish_position': '4'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151910,2026-09-15,19,10R,19,202609151910,1,5,"{'boat_number': 1, 'registration_number': '3898', 'racer_name': '平田 忠則', 'period': '80期', 'branch': '福岡', 'birthplace': '福岡', 'age': 49, 'grade': 'A1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.17, 'national_win_rate': 7.61, 'national_double_rate': 64.3, 'national_triple_rate': 81.4, 'local_win_rate': 6.31, 'local_double_rate': 38.8, 'local_triple_rate': 66.6, 'motor_flag': 0, 'motor_number': 58, 'motor_double_rate': 23.1, 'motor_triple_rate': 33.3, 'boat_flag': 0, 'boat_id': 68, 'boat_double_rate': 37.6, 'boat_triple_rate': 52.9, 'hayami': 4, 'sessions': [{'race_number': 4, 'entry_course': 6, 'waku': 6, 'start_timing': 0.22, 'finish_position': '2'}, {'race_number': 12, 'entry_course': 2, 'waku': 2, 'start_timing': 0.11, 'finish_position': '1'}, {'race_number': 3, 'entry_course': 3, 'waku': 3, 'start_timing': 0.14, 'finish_position': '2'}, {'race_number': 11, 'entry_course': 1, 'waku': 1, 'start_timing': 0.22, 'finish_position': '1'}, {'race_number': 4, 'entry_course': 5, 'waku': 5, 'start_timing': 0.18, 'finish_position': '1'}, {'race_number': 10, 'entry_course': 1, 'waku': 1, 'start_timing': 0.08, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151911,2026-09-15,19,11R,19,202609151911,1,5,"{'boat_number': 1, 'registration_number': '5217', 'racer_name': '藤原 碧生', 'period': '129期', 'branch': '岡山', 'birthplace': '岡山', 'age': 26, 'grade': 'A1', 'prize_excluded': None, 'f_count': 2, 'l_count': 0, 'national_avg_st': 0.14, 'national_win_rate': 5.61, 'national_double_rate': 31.5, 'national_triple_rate': 49.4, 'local_win_rate': 7.38, 'local_double_rate': 62.0, 'local_triple_rate': 72.4, 'motor_flag': 0, 'motor_number': 61, 'motor_double_rate': 27.3, 'motor_triple_rate': 46.4, 'boat_flag': 0, 'boat_id': 45, 'boat_double_rate': 44.8, 'boat_triple_rate': 65.5, 'hayami': 7, 'sessions': [{'race_number': 3, 'entry_course': 5, 'waku': 5, 'start_timing': 0.12, 'finish_position': '3'}, {'race_number': 12, 'entry_course': 1, 'waku': 1, 'start_timing': 0.16, 'finish_position': '2'}, {'race_number': 4, 'entry_course': 6, 'waku': 6, 'start_timing': 0.16, 'finish_position': '4'}, {'race_number': 11, 'entry_course': 3, 'waku': 3, 'start_timing': 0.25, 'finish_position': '3'}, {'race_number': 7, 'entry_course': 3, 'waku': 2, 'start_timing': 0.19, 'finish_position': '2'}, {'race_number': 11, 'entry_course': 1, 'waku': 1, 'start_timing': 0.13, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609151912,2026-09-15,19,12R,19,202609151912,1,5,"{'boat_number': 1, 'registration_number': '4548', 'racer_name': '篠木 亜衣花', 'period': '104期', 'branch': '三重', 'birthplace': '三重', 'age': 38, 'grade': 'B1', 'prize_excluded': None, 'f_count': 1, 'l_count': 0, 'national_avg_st': 0.24, 'national_win_rate': 3.05, 'national_double_rate': 10.5, 'national_triple_rate': 21.0, 'local_win_rate': 0.0, 'local_double_rate': 0.0, 'local_triple_rate': 0.0, 'motor_flag': 0, 'motor_number': 35, 'motor_double_rate': 27.3, 'motor_triple_rate': 51.1, 'boat_flag': 0, 'boat_id': 16, 'boat_double_rate': 23.4, 'boat_triple_rate': 29.6, 'hayami': 2, 'sessions': [{'race_number': 1, 'entry_course': 3, 'waku': 3, 'start_timing': 0.32, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 4, 'entry_course': 3, 'waku': 3, 'start_timing': 0.16, 'finish_position': '6'}, {'race_number': 10, 'entry_course': 4, 'waku': 4, 'start_timing': 0.24, 'finish_position': '6'}, {'race_number': 2, 'entry_course': 4, 'waku': 4, 'start_timing': 0.3, 'finish_position': '6'}, {'race_number': 12, 'entry_course': 1, 'waku': 1, 'start_timing': 0.19, 'finish_position': '2'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609152001,2026-09-15,20,01R,20,202609152001,1,7,"{'boat_number': 1, 'registration_number': '4891', 'racer_name': '寺島 美里', 'period': '117期', 'branch': '東京', 'birthplace': '福島', 'age': 36, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.16, 'national_win_rate': 5.11, 'national_double_rate': 30.5, 'national_triple_rate': 47.2, 'local_win_rate': 6.5, 'local_double_rate': 50.0, 'local_triple_rate': 75.0, 'motor_flag': 0, 'motor_number': 59, 'motor_double_rate': 30.3, 'motor_triple_rate': 45.8, 'boat_flag': 0, 'boat_id': 16, 'boat_double_rate': 35.4, 'boat_triple_rate': 56.4, 'hayami': 11, 'sessions': [{'race_number': 5, 'entry_course': 3, 'waku': 3, 'start_timing': 0.09, 'finish_position': '5'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 1, 'entry_course': 2, 'waku': 2, 'start_timing': 0.09, 'finish_position': '1'}, {'race_number': 12, 'entry_course': 6, 'waku': 6, 'start_timing': 0.08, 'finish_position': '6'}, {'race_number': 3, 'entry_course': 1, 'waku': 1, 'start_timing': 0.02, 'finish_position': '1'}, {'race_number': 9, 'entry_course': 6, 'waku': 5, 'start_timing': 0.28, 'finish_position': '3'}, {'race_number': 6, 'entry_course': 4, 'waku': 4, 'start_timing': 0.14, 'finish_position': '4'}, {'race_number': 11, 'entry_course': 3, 'waku': 3, 'start_timing': 0.18, 'finish_position': '2'}, {'race_number': 4, 'entry_course': 2, 'waku': 2, 'start_timing': 0.11, 'finish_position': '2'}, {'race_number': 10, 'entry_course': 5, 'waku': 5, 'start_timing': 0.22, 'finish_position': '4'}, {'race_number': 2, 'entry_course': 4, 'waku': 4, 'start_timing': 0.28, 'finish_position': '4'}, {'race_number': 11, 'entry_course': 6, 'waku': 6, 'start_timing': 0.19, 'finish_position': '5'}, {'race_number': 1, 'entry_course': 2, 'waku': 1, 'start_timing': 0.03, 'finish_position': 'F'}, {'race_number': 11, 'entry_course': 4, 'waku': 5, 'start_timing': 0.19, 'finish_position': '5'}]}"
202609152002,2026-09-15,20,02R,20,202609152002,1,7,"{'boat_number': 1, 'registration_number': '4094', 'racer_name': '中島 真二', 'period': '87期', 'branch': '福岡', 'birthplace': '福岡', 'age': 45, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.18, 'national_win_rate': 4.73, 'national_double_rate': 27.7, 'national_triple_rate': 43.3, 'local_win_rate': 4.76, 'local_double_rate': 24.4, 'local_triple_rate': 48.9, 'motor_flag': 0, 'motor_number': 56, 'motor_double_rate': 20.8, 'motor_triple_rate': 35.4, 'boat_flag': 0, 'boat_id': 35, 'boat_double_rate': 27.1, 'boat_triple_rate': 47.4, 'hayami': 7, 'sessions': [{'race_number': 1, 'entry_course': 1, 'waku': 1, 'start_timing': 0.17, 'finish_position': '1'}, {'race_number': 6, 'entry_course': 3, 'waku': 3, 'start_timing': 0.16, 'finish_position': '4'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 7, 'entry_course': 2, 'waku': 2, 'start_timing': 0.22, 'finish_position': '6'}, {'race_number': 2, 'entry_course': 5, 'waku': 5, 'start_timing': 0.23, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 1, 'entry_course': 3, 'waku': 3, 'start_timing': 0.12, 'finish_position': '5'}, {'race_number': 8, 'entry_course': 6, 'waku': 6, 'start_timing': 0.2, 'finish_position': '5'}, {'race_number': 6, 'entry_course': 4, 'waku': 4, 'start_timing': 0.29, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 8, 'entry_course': 5, 'waku': 4, 'start_timing': 0.24, 'finish_position': '4'}, {'race_number': 2, 'entry_course': 1, 'waku': 1, 'start_timing': 0.11, 'finish_position': '2'}, {'race_number': 7, 'entry_course': 5, 'waku': 5, 'start_timing': 0.22, 'finish_position': '6'}]}"
202609152003,2026-09-15,20,03R,20,202609152003,1,7,"{'boat_number': 1, 'registration_number': '5263', 'racer_name': '花田 凱成', 'period': '131期', 'branch': '福岡', 'birthplace': '福岡', 'age': 27, 'grade': 'B1', 'prize_excluded': None, 'f_count': 0, 'l_count': 0, 'national_avg_st': 0.17, 'national_win_rate': 3.87, 'national_double_rate': 13.9, 'national_triple_rate': 32.5, 'local_win_rate': 3.18, 'local_double_rate': 4.5, 'local_triple_rate': 36.3, 'motor_flag': 0, 'motor_number': 9, 'motor_double_rate': 31.9, 'motor_triple_rate': 53.7, 'boat_flag': 0, 'boat_id': 22, 'boat_double_rate': 23.3, 'boat_triple_rate': 48.3, 'hayami': None, 'sessions': [{'race_number': 4, 'entry_course': 2, 'waku': 2, 'start_timing': 0.12, 'finish_position': '3'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 1, 'entry_course': 6, 'waku': 5, 'start_timing': 0.21, 'finish_position': '3'}, {'race_number': 8, 'entry_course': 6, 'waku': 4, 'start_timing': 0.21, 'finish_position': '6'}, {'race_number': 6, 'entry_course': 3, 'waku': 3, 'start_timing': 0.24, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 3, 'entry_course': 5, 'waku': 4, 'start_timing': 0.16, 'finish_position': '6'}, {'race_number': 7, 'entry_course': 2, 'waku': 2, 'start_timing': 0.12, 'finish_position': '5'}, {'race_number': 5, 'entry_course': 5, 'waku': 5, 'start_timing': 0.01, 'finish_position': '6'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 4, 'entry_course': 3, 'waku': 3, 'start_timing': 0.34, 'finish_position': '6'}, {'race_number': 12, 'entry_course': 6, 'waku': 6, 'start_timing': 0.19, 'finish_position': '4'}, {'race_number': 3, 'entry_course': 1, 'waku': 1, 'start_timing': 0.11, 'finish_position': '5'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}]}"
202609152004,2026-09-15,20,04R,20,202609152004,1,7,"{'boat_number': 1, 'registration_number': '3388', 'racer_name': '今垣 光太郎', 'period': '63期', 'branch': '福井', 'birthplace': '石川', 'age': 56, 'grade': 'A1', 'prize_excluded': None, 'f_count': 1, 'l_count': 0, 'national_avg_st': 0.16, 'national_win_rate': 6.51, 'national_double_rate': 45.6, 'national_triple_rate': 59.2, 'local_win_rate': 5.19, 'local_double_rate': 23.8, 'local_triple_rate': 38.1, 'motor_flag': 0, 'motor_number': 1, 'motor_double_rate': 26.7, 'motor_triple_rate': 45.9, 'boat_flag': 0, 'boat_id': 31, 'boat_double_rate': 36.3, 'boat_triple_rate': 56.3, 'hayami': 10, 'sessions': [{'race_number': 6, 'entry_course': 2, 'waku': 2, 'start_timing': 0.16, 'finish_position': '1'}, {'race_number': 12, 'entry_course': 1, 'waku': 1, 'start_timing': 0.13, 'finish_position': '1'}, {'race_number': None, 'entry_course': None, 'waku': None, 'start_timing': None, 'finish_position': None}, {'race_number': 9, 'entry_course': 4, 'waku': 4, 'start_timing': 0.25, 'finish_position': '3'}, {'race_number': 3, 'entry_course': 5, 'waku': 6, 'start_timing': 0.16, 'finish_position': '5'}, {'race_number': 11, 'entry_course': 3, 'waku': 3, 'start_timing': 0.15, 'finish_position': '3'}, {'race_number': 5, 'entry_course': 1, 'waku': 1, 'start_timing': 0.19, 'finish_position': '1'}, {'race_number': 12, 'entry_course': 3, 'waku': 3, 'start_timing': 0.08, 'finish_position': '6'}, {'race_number': 3, 'entry_course': 5, 'waku': 5, 'start_timing': 0.17, 'finish_position': '3'}, {'race_number': 8, 'entry_course': 3, 'waku': 3, 'start_timing': 0.13, 'finish_position': '3'}, {'race_number': 5, 'entry_course': 1, 'waku': 1, 'start_timing': 0.16, 'finish_position': '1'}, {'race_number': 9, 'entry_course': 4, 'waku': 4, 'start_timing': 0.1, 'finish_position': '4'}, {'race_number': 4, 'entry_course': 1, 'waku': 1, 'start_timing': 0.16, 'finish_position': '1'}, {'race_number': 10, 'entry_course': 3, 'waku': 3, 'start_timing': 0.19, 'finish_position': '5'}]}"
